,source,target,alignment_count,verse_score,alignment_score
991,uno,one,29,0.4767224060665472,0.1913127596327586
992,uno,please,3,0.4666628869507954,0.2668345836418505
993,usted,give,6,0.4547858879051381,0.19044841475531263
994,usted,me,1,0.39520367895541664,0.20303607543989063
995,usted,up,3,0.3798528277973284,0.2249435067337684
996,usted,us,3,0.44665522696193133,0.2316936893102739
997,usted,you,1,0.5751812306257579,0.3646414331929849
998,ustedes,up,1,0.310731334150493,0.15162589078278063
999,ustedes,us,7,0.4548728312729918,0.19084543029637938
1000,ustedes,you,8,0.4795411277119342,0.20861196266219081
1001,vale,is,14,0.6225355195694835,0.21013270895950917
1002,vale,much,14,0.6225355195694835,0.2665859893737811
1003,valls,valls,1,0.5549969483661646,0.38651797166278473
1004,vamos,are,11,0.5016598073529597,0.23814822143679618
1005,vamos,leaving,1,0.44697551017203196,0.13675885051866313
1006,vamos,we,8,0.5139472497055199,0.40166234782088334
1007,varela,varela,1,0.7785174002222395,0.6113696334557909
1008,veinte,please,1,0.35190595570616595,0.4179221499374031
1009,veinte,twentieth,1,0.5611080764636223,0.20822437494446472
1010,veinte,twenty,1,0.625770957138201,0.13840266113470315
1011,veinticinco,twentyfifth,1,0.5808526417275505,0.39779758532702225
1012,veinticinco,twentyfive,1,0.7082045092306232,0.3058283641442039
1013,veintidós,please,1,0.439350177659654,0.2965244920823152
1014,veintidós,two,2,0.439350177659654,0.16906749392663672
1015,veintinueve,may,1,0.48538479255365613,0.17715999124928
1016,veintinueve,nine,2,0.4757806383027301,0.24065845817686374
1017,veintinueve,twentynine,2,0.7420731664486356,0.3585269181804701
1018,veintiocho,eight,2,0.437107025036122,0.28349142509367675
1019,veintiocho,please,2,0.39423855186306445,0.3847698971534165
1020,veintiocho,twentyeighth,3,0.5240904204001403,0.22843568552129823
1021,veintiocho,two,1,0.3422302732522568,0.1368529131314807
1022,veintisiete,seven,1,0.491559861246675,0.359379799422994
1023,veintisiete,twentyseventh,3,0.5655551643879885,0.1852920414358683
1024,veintiséis,please,1,0.49264649678016526,0.31492955246968
1025,veintiséis,six,3,0.4950786664266791,0.18574382088032496
1026,veintiséis,twentysix,1,0.6250019060173977,0.1715625602463112
1027,veintiséis,twentysixth,1,0.49515494639528074,0.11677391521225816
1028,veintiséis,two,3,0.5376325612516443,0.23263041657693542
1029,veintitrés,three,2,0.4816352382034159,0.18648579541572585
1030,veintitrés,two,2,0.4816352382034159,0.17377901162791676
1031,veintiuno,please,2,0.4788908777135182,0.23499912797213643
1032,veintiuno,twentyfirst,1,0.52392308221001,0.21375546521789998
1033,velasco,velasco,1,0.6208989877742409,0.38651797166278473
1034,ver,i,11,0.5672510352680112,0.37223403485324447
1035,ver,see,21,0.5588177100709673,0.2312118290258154
1036,viaje,checks,1,0.5654574844500434,0.6255799214024428
1037,viaje,down,2,0.4692727836941283,0.3195085338350505
1038,viaje,to,1,0.4541792347998588,0.269714624280299
1039,viaje,travel,16,0.4954727722954996,0.13069196838385025
1040,viciano,viciano,2,0.5908989471348083,0.4806504779093734
1041,victoria,victoria,1,0.7822362269644719,0.5026995073947956
1042,viernes,friday,7,0.5739077767472441,0.29156262091607404
1043,vilanova,vilanova,2,0.5763324826589016,0.2730526767885051
1044,virginia,virginia,2,0.6073411570249014,0.3010216205993731
1045,vista,good,11,0.5249040785588082,0.11007792707727532
1046,vista,view,8,0.526621416127295,0.10058049823817616
1047,vistas,of,2,0.5116441623376786,0.08137765753148876
1048,vistas,view,9,0.5521786493591482,0.1253062875085188
1049,vistazo,look,3,0.509520863075819,0.21922013498047319
1050,voy,am,13,0.4713745085653491,0.23368264859139726
1051,voy,i,6,0.44793669590362545,0.55813884700393
1052,voy,leave,2,0.44970352806878944,0.468053998455378
1053,voy,leaving,3,0.4712738768298646,0.15280439756230546
1054,vázquez,vázquez,1,0.5520445283533423,0.4979006294169255
1055,víctor,víctor,1,0.516941576700876,0.14163615657357967
1056,y,a,52,0.5340545110679433,0.15475100550872736
1057,y,and,57,0.5468465697184498,0.1473026943406539
1058,y,past,47,0.5093018934941409,0.2299266375173291
1059,y,quiet,28,0.4974387013584426,0.2095781158315521
1060,y,seven,2,0.5029661134396392,0.2640786895303704
1061,y,three,8,0.49677878614101545,0.21107053625248048
1062,álvarez,álvarez,1,0.6529357876652148,0.3516185604461294
1063,ángel,ángel,1,0.6801607033939834,0.2660680634634665
