,source,target,co-occurrence_count,Unnamed: 0,vref,translation_score
6428,libres,telephone,1,55592.0,677.0,1.2541219692115056e-45
6429,libres,there,3,51233.666666666664,630.0,1.2541219692115058e-45
6430,libres,tv,1,631.0,5.0,1.2541219692115056e-45
6431,libres,with,3,37057.333333333336,451.6666666666667,1.25705609579003e-45
6432,libres,you,10,46754.3,574.2,1.2541219692115056e-45
6433,lidia,a,1,48623.0,602.0,3.197491242391738e-44
6434,lidia,booked,1,48622.0,602.0,3.197491242391738e-44
6435,lidia,days,1,48629.0,602.0,3.197491242391738e-44
6436,lidia,for,2,48628.5,602.0,3.197491242391738e-44
6437,lidia,lidia,1,48631.0,602.0,0.3389165819671721
6438,lidia,llorens,1,48632.0,602.0,3.224965800659985e-44
6439,lidia,quiet,1,48624.0,602.0,3.197491242391738e-44
6440,lidia,room,1,48626.0,602.0,3.197491242391738e-44
6441,lidia,single,1,48625.0,602.0,3.197491242391738e-44
6442,lidia,thirty,1,48628.0,602.0,0.8595285990583458
6443,lidia,we,1,48621.0,602.0,3.197491242391738e-44
6444,llama,a,3,41430.666666666664,510.3333333333333,0.1207476736512671
6445,llama,call,3,41429.666666666664,510.3333333333333,0.5138149581608128
6446,llama,could,3,41427.666666666664,510.3333333333333,4.318554777948667e-45
6447,llama,for,3,41432.666666666664,510.3333333333333,4.318554777948667e-45
6448,llama,me,2,59036.5,724.0,4.318554777948667e-45
6449,llama,please,3,41434.666666666664,510.3333333333333,4.318554777948667e-45
6450,llama,taxi,3,41431.666666666664,510.3333333333333,0.17237930368946594
6451,llama,us,1,6228.0,83.0,4.318554777948667e-45
6452,llama,you,3,41428.666666666664,510.3333333333333,4.318554777948667e-45
6453,llamar,a,8,37782.75,464.375,0.1464486249707891
6454,llamar,call,9,40011.444444444445,491.55555555555554,0.5231832977016354
6455,llamar,can,1,68702.0,834.0,1.3243595970094845e-45
6456,llamar,could,5,33049.8,408.6,1.3243595970094845e-45
6457,llamar,for,10,44267.2,544.1,1.3889166089158997e-05
6458,llamar,me,5,42689.0,523.2,1.3243595970094845e-45
6459,llamar,my,1,57850.0,709.0,1.3243595970094845e-45
6460,llamar,number,2,43126.0,533.0,1.3243595970094845e-45
6461,llamar,one,1,17545.0,232.0,1.3243595970094845e-45
6462,llamar,please,9,40017.444444444445,491.55555555555554,1.3243595970094843e-45
6463,llamar,room,2,43125.0,533.0,1.3243595970094845e-45
6464,llamar,six,1,68711.0,834.0,1.3243595970094845e-45
6465,llamar,taxi,9,40013.444444444445,491.55555555555554,0.247742440290858
6466,llamar,three,3,34600.0,432.6666666666667,1.3243595970094843e-45
6467,llamar,us,3,47662.333333333336,586.3333333333334,1.3243595970094843e-45
6468,llamar,will,1,3948.0,55.0,1.271681027619374e-44
6469,llamar,would,2,61093.0,746.0,1.3243595970094845e-45
6470,llamar,you,9,40010.444444444445,491.55555555555554,1.8675909989974009e-06
6471,llamarme,a,5,46105.4,569.8,0.1120229540837602
6472,llamarme,call,5,46104.4,569.8,0.6202555771457929
6473,llamarme,can,1,49725.0,616.0,2.9141881494439213e-45
6474,llamarme,could,4,45196.75,558.25,2.9141881494439213e-45
6475,llamarme,for,6,48349.333333333336,595.6666666666666,2.9141881494439213e-45
6476,llamarme,me,5,46109.6,569.8,2.9141881494439213e-45
6477,llamarme,nine,1,59557.0,725.0,2.9141881494439213e-45
6478,llamarme,number,1,59555.0,725.0,2.9141881494439213e-45
6479,llamarme,oh,1,59558.0,725.0,2.9141881494439213e-45
6480,llamarme,one,1,59556.0,725.0,2.9141881494439213e-45
6481,llamarme,please,5,46110.6,569.8,2.9141881494439213e-45
6482,llamarme,room,1,59554.0,725.0,2.9141881494439213e-45
6483,llamarme,taxi,5,46106.4,569.8,0.0843416273667909
6484,llamarme,you,5,46103.4,569.8,0.006548907726002801
6485,llamarnos,a,2,74372.5,904.0,5.634496483875108e-45
6486,llamarnos,call,3,52171.666666666664,638.6666666666666,0.6552848910526914
6487,llamarnos,could,1,69240.0,840.0,5.634496483875108e-45
6488,llamarnos,for,4,56443.75,689.0,5.634496483875108e-45
6489,llamarnos,nine,1,69248.0,840.0,5.634496483875108e-45
6490,llamarnos,number,1,69247.0,840.0,5.634496483875108e-45
6491,llamarnos,our,1,7773.0,108.0,5.634496483875108e-45
6492,llamarnos,please,3,52178.666666666664,638.6666666666666,5.634496483875108e-45
6493,llamarnos,room,1,69246.0,840.0,5.634496483875108e-45
6494,llamarnos,six,1,69250.0,840.0,5.634496483875108e-45
6495,llamarnos,taxi,3,52173.666666666664,638.6666666666666,3.219203577547669e-05
6496,llamarnos,three,1,69249.0,840.0,5.634496483875108e-45
6497,llamarnos,us,3,52177.666666666664,638.6666666666666,5.634496483875108e-45
6498,llamarnos,would,2,43634.5,538.0,5.634496483875108e-45
6499,llamarnos,you,3,52170.666666666664,638.6666666666666,0.16587905489186
6500,llame,call,1,35942.0,451.0,0.9535022840309332
6501,llame,my,1,35943.0,451.0,3.547323518110569e-44
6502,llame,please,1,35941.0,451.0,3.547323518110569e-44
6503,llame,taxi,1,35944.0,451.0,3.547323518110569e-44
6504,llamo,emilio,1,74161.0,903.0,1.2534411263788804e-44
6505,llamo,federico,1,16450.0,219.0,1.2682192144647973e-44
6506,llamo,gregorio,1,79226.0,963.0,1.2534411263788804e-44
6507,llamo,is,4,44494.0,550.0,0.3345139312401648
6508,llamo,jesús,1,8143.0,115.0,7.965204099632787e-45
6509,llamo,my,4,44492.0,550.0,0.2317240473855459
6510,llamo,name,4,44493.0,550.0,0.3345992995145305
6511,llamo,navarro,1,74162.0,903.0,3.5470884667879943e-44
6512,llamo,pitarch,1,79227.0,963.0,3.5470884667879943e-44
6513,llamo,rivera,1,8144.0,115.0,3.5470884667879943e-44
6514,llamo,viciano,1,16451.0,219.0,1.2534411263788804e-44
6515,llave,can,14,36843.42857142857,459.14285714285717,2.5483573428969107e-46
6516,llave,could,13,41730.0,519.5384615384615,2.3186590524542758e-46
6517,llave,eight,2,29605.0,376.0,8.197865255421699e-46
6518,llave,five,5,55033.8,675.4,1.049046556032228e-45
6519,llave,four,9,31620.11111111111,394.6666666666667,5.117968583606723e-46
6520,llave,give,49,41359.510204081635,513.5714285714286,0.056619088780484994
6521,llave,giving,9,38000.666666666664,472.77777777777777,2.1188016159606198e-45
6522,llave,i,8,45234.375,559.875,2.3186590524542758e-46
6523,llave,key,58,40841.31034482759,507.2413793103448,0.6026268796244643
6524,llave,like,5,45423.2,560.2,3.8664574173196765e-46
6525,llave,me,24,36944.208333333336,459.9166666666667,0.012566882323784
6526,llave,mind,9,37999.666666666664,472.77777777777777,3.504741943663165e-46
6527,llave,my,8,54066.0,666.25,2.531990762568413e-46
6528,llave,nine,8,37866.0,468.75,4.6854129882531775e-46
6529,llave,number,25,37946.52,472.48,7.311058304191172e-37
6530,llave,oh,7,35846.0,447.85714285714283,1.0324176494720985e-45
6531,llave,one,16,39383.75,491.5,3.868819002066949e-46
6532,llave,our,3,34697.0,427.6666666666667,3.2629495127766764e-46
6533,llave,please,35,42041.71428571428,520.2285714285714,1.6424704355936529e-44
6534,llave,room,58,40843.879310344826,507.2413793103448,0.0006378944643384
6535,llave,seven,5,27748.0,352.6,6.664927032686853e-46
6536,llave,six,4,32192.25,405.75,5.4790860288133766e-46
6537,llave,the,80,40654.9125,505.1875,0.0986653678178288
6538,llave,three,9,27562.333333333332,349.44444444444446,3.765249691086533e-46
6539,llave,to,69,42470.057971014496,526.5507246376811,0.2028287436397517
6540,llave,two,6,58941.833333333336,717.8333333333334,4.2953901567846784e-46
6541,llave,us,34,43588.794117647056,540.6470588235294,0.0366551049421327
6542,llave,want,6,55740.333333333336,685.1666666666666,2.3186590524542758e-46
6543,llave,we,3,66555.66666666667,811.0,2.3186590524542758e-46
6544,llave,would,14,40649.28571428572,504.0,2.517907722213589e-46
6545,llave,you,47,41742.17021276596,518.063829787234,4.286256929533217e-39
6546,llaves,can,4,45968.75,574.25,5.469372623358017e-46
6547,llaves,could,5,46924.8,582.0,5.469372623358017e-46
6548,llaves,eight,2,50545.5,626.0,8.197865255421699e-46
6549,llaves,five,2,57486.0,706.0,1.049046556032228e-45
6550,llaves,four,2,40559.0,504.0,5.469372623358017e-46
6551,llaves,give,19,48283.52631578947,598.3684210526316,0.0249439542002388
6552,llaves,giving,4,26647.25,333.0,1.5278192049441106e-45
6553,llaves,i,4,44029.0,547.25,5.469372623358017e-46
6554,llaves,keys,24,43537.333333333336,540.6666666666666,0.6034141913707022
6555,llaves,like,3,44626.666666666664,552.6666666666666,5.469372623358017e-46
6556,llaves,me,8,47235.0,582.75,0.0011714539828968
6557,llaves,mind,4,26646.25,333.0,5.469372623358017e-46
6558,llaves,my,1,44455.0,558.0,5.469372623358017e-46
6559,llaves,nine,4,57673.75,708.75,5.469372623358017e-46
6560,llaves,number,14,41673.28571428572,519.7142857142857,1.2763658358992924e-05
6561,llaves,oh,5,32595.4,416.2,1.0324176494720985e-45
6562,llaves,one,7,46535.0,576.1428571428571,5.469372623358016e-46
6563,llaves,our,2,77138.0,939.5,5.469372623358017e-46
6564,llaves,please,16,38998.75,485.8125,5.469372623358017e-46
6565,llaves,room,24,43539.75,540.6666666666666,7.46400296470245e-06
6566,llaves,seven,2,32168.0,410.5,6.664927032686853e-46
6567,llaves,six,5,38574.2,481.4,5.4790860288133766e-46
6568,llaves,the,31,42183.0,523.8387096774194,0.1147363276573276
6569,llaves,three,6,40053.333333333336,499.3333333333333,5.469372623358017e-46
6570,llaves,to,29,42796.137931034486,532.0689655172414,0.1737078629037068
6571,llaves,two,6,36031.5,453.0,5.469372623358017e-46
6572,llaves,us,15,43074.6,535.9333333333333,0.0132968970050722
6573,llaves,want,2,31139.0,398.0,5.469372623358017e-46
6574,llaves,we,1,20034.0,265.0,5.469372623358017e-46
6575,llaves,would,7,34350.57142857143,427.14285714285717,5.469372623358016e-46
6576,llaves,you,18,40069.555555555555,499.6111111111111,5.469372623358017e-46
6577,lleva,bags,2,55099.0,675.5,5.595066770774262e-45
6578,lleva,car,1,43984.0,551.0,5.595066770774262e-45
6579,lleva,carry,2,55097.0,675.5,0.4045782751010678
6580,lleva,could,3,51389.0,634.0,0.0304896524231152
6581,lleva,luggage,1,43981.0,551.0,5.595066770774262e-45
6582,lleva,my,1,32978.0,411.0,5.595066770774262e-45
6583,lleva,send,1,43979.0,551.0,0.0040292202248994
6584,lleva,the,3,55060.333333333336,680.6666666666666,5.595066770774262e-45
6585,lleva,to,1,43982.0,551.0,5.595066770774262e-45
6586,lleva,you,3,51390.0,634.0,0.2729351570544109
6587,llevar,bags,5,38154.2,474.6,1.976675071457987e-45
6588,llevar,bus,3,34206.666666666664,426.3333333333333,1.976675071457987e-45
6589,llevar,can,4,27962.75,347.25,1.976675071457987e-45
6590,llevar,car,1,18470.0,245.0,1.976675071457987e-45
6591,llevar,carry,1,15913.0,206.0,0.0885988116847313
6592,llevar,could,3,29836.666666666668,376.0,1.976675071457987e-45
6593,llevar,five,1,30573.0,385.0,1.976675071457987e-45
6594,llevar,luggage,6,40394.0,498.5,1.976675071457987e-45
6595,llevar,mind,4,57933.0,711.75,2.614404561330669e-42
6596,llevar,my,2,71808.5,876.5,1.976675071457987e-45
6597,llevar,number,1,30570.0,385.0,1.976675071457987e-45
6598,llevar,our,7,43599.71428571428,537.8571428571429,2.5085971847639208e-30
6599,llevar,please,2,39093.0,490.5,1.976675071457987e-45
6600,llevar,reception,1,80493.0,981.0,3.882471114230692e-45
6601,llevar,room,3,50420.666666666664,622.0,1.976675071457987e-45
6602,llevar,send,6,30910.333333333332,385.1666666666667,0.4754758446275213
6603,llevar,sending,4,57934.0,711.75,0.3144950327929954
6604,llevar,station,1,62696.0,765.0,5.748473694281973e-45
6605,llevar,taxi,1,1706.0,22.0,1.976675071457987e-45
6606,llevar,the,10,29048.4,363.8,1.034103977946154e-25
6607,llevar,three,1,30572.0,385.0,1.976675071457987e-45
6608,llevar,to,10,41722.9,515.8,1.976675071457987e-45
6609,llevar,travel,2,23240.5,295.5,1.976675071457987e-45
6610,llevar,two,1,30571.0,385.0,1.976675071457987e-45
6611,llevar,would,4,57931.0,711.75,1.976675071457987e-45
6612,llevar,you,11,39372.36363636364,487.6363636363636,0.0546779290256951
6613,llevara,i,1,73423.0,892.0,3.8799399660894716e-41
6614,llevara,like,1,73425.0,892.0,3.8799399660894716e-41
6615,llevara,my,1,73429.0,892.0,3.8799399660894716e-41
6616,llevara,number,1,73433.0,892.0,3.8799399660894716e-41
6617,llevara,oh,1,73435.0,892.0,3.8799399660894716e-41
6618,llevara,please,1,73437.0,892.0,3.8799399660894716e-41
6619,llevara,room,1,73432.0,892.0,3.8799399660894716e-41
6620,llevara,send,1,73428.0,892.0,3.8799399660894716e-41
6621,llevara,seven,1,73434.0,892.0,3.8799399660894716e-41
6622,llevara,suitcase,1,73430.0,892.0,3.8799399660894716e-41
6623,llevara,three,1,73436.0,892.0,3.8799399660894716e-41
6624,llevara,to,2,73429.0,892.0,0.0039658363864151
6625,llevara,would,1,73424.0,892.0,3.8799399660894716e-41
6626,llevara,you,1,73426.0,892.0,3.8799399660894716e-41
6627,llevarme,bags,2,44895.5,556.5,3.2176669206426695e-45
6628,llevarme,bus,2,32011.0,403.0,3.2176669206426695e-45
6629,llevarme,can,2,65210.0,798.5,3.2176669206426695e-45
6630,llevarme,car,1,78105.0,952.0,3.2176669206426695e-45
6631,llevarme,carry,1,37284.0,464.0,0.0859339132094096
6632,llevarme,could,3,52017.666666666664,642.0,3.2176669206426695e-45
6633,llevarme,luggage,1,73772.0,897.0,3.2176669206426695e-45
6634,llevarme,mind,1,11686.0,161.0,3.2176669206426695e-45
6635,llevarme,my,5,42551.8,530.4,0.0079878682917132
6636,llevarme,number,1,73775.0,897.0,3.2176669206426695e-45
6637,llevarme,please,1,73779.0,897.0,3.2176669206426695e-45
6638,llevarme,room,2,59392.0,731.0,3.2176669206426695e-45
6639,llevarme,send,4,62299.75,764.75,0.4851838872338039
6640,llevarme,sending,1,11687.0,161.0,2.7974984094393963e-22
6641,llevarme,seven,1,73776.0,897.0,3.2176669206426695e-45
6642,llevarme,suitcase,1,45007.0,565.0,3.2176669206426695e-45
6643,llevarme,suitcases,2,44806.5,554.5,3.2176669206426695e-45
6644,llevarme,the,5,54510.0,671.0,3.2176669206426695e-45
6645,llevarme,three,1,73778.0,897.0,3.2176669206426695e-45
6646,llevarme,to,5,52180.4,644.0,3.2176669206426695e-45
6647,llevarme,travel,1,78101.0,952.0,3.2176669206426695e-45
6648,llevarme,two,1,73777.0,897.0,3.2176669206426695e-45
6649,llevarme,would,1,11684.0,161.0,3.2176669206426695e-45
6650,llevarme,you,6,49693.833333333336,614.0,0.258707924260973
6651,llevarnos,bags,1,7043.0,97.0,3.69922662209884e-45
6652,llevarnos,bus,1,25812.0,325.0,3.69922662209884e-45
6653,llevarnos,can,1,25805.0,325.0,3.69922662209884e-45
6654,llevarnos,could,2,29940.5,378.5,3.69922662209884e-45
6655,llevarnos,eight,1,9329.0,132.0,3.69922662209884e-45
6656,llevarnos,luggage,2,38186.5,475.0,3.69922662209884e-45
6657,llevarnos,mind,2,26454.5,336.0,3.69922662209884e-45
6658,llevarnos,nine,1,9331.0,132.0,3.69922662209884e-45
6659,llevarnos,number,1,9328.0,132.0,3.69922662209884e-45
6660,llevarnos,one,1,9330.0,132.0,3.69922662209884e-45
6661,llevarnos,our,4,32891.75,414.25,3.986364970763415e-07
6662,llevarnos,please,1,9332.0,132.0,3.69922662209884e-45
6663,llevarnos,reception,1,50566.0,625.0,3.882471114230692e-45
6664,llevarnos,room,1,9327.0,132.0,3.69922662209884e-45
6665,llevarnos,send,3,28564.0,360.6666666666667,0.3222923296025781
6666,llevarnos,sending,2,26455.5,336.0,0.2149155518569431
6667,llevarnos,station,1,7046.0,97.0,5.748473694281973e-45
6668,llevarnos,suitcases,2,27599.0,353.5,3.69922662209884e-45
6669,llevarnos,taxi,1,45876.0,575.0,3.69922662209884e-45
6670,llevarnos,the,4,21443.0,273.5,3.69922662209884e-45
6671,llevarnos,to,5,27723.8,350.8,3.69922662209884e-45
6672,llevarnos,travel,1,7042.0,97.0,3.69922662209884e-45
6673,llevarnos,would,2,26452.5,336.0,3.69922662209884e-45
6674,llevarnos,you,5,27719.2,350.8,0.2646470050378918
6675,llevase,bags,1,65862.0,804.0,7.143959185990954e-40
6676,llevase,i,1,65855.0,804.0,7.143959185990954e-40
6677,llevase,like,1,65857.0,804.0,0.0103935569335341
6678,llevase,my,2,65862.5,804.0,7.143959185990954e-40
6679,llevase,please,1,65866.0,804.0,7.143959185990954e-40
6680,llevase,room,1,65865.0,804.0,7.143959185990954e-40
6681,llevase,send,1,65860.0,804.0,7.143959185990954e-40
6682,llevase,to,2,65861.0,804.0,7.143959185990954e-40
6683,llevase,would,1,65856.0,804.0,7.143959185990954e-40
6684,llevase,you,1,65858.0,804.0,7.143959185990954e-40
6685,llevasen,bag,1,45433.0,569.0,6.813989382420938e-41
6686,llevasen,eight,1,45437.0,569.0,6.813989382420938e-41
6687,llevasen,i,1,45426.0,569.0,6.813989382420938e-41
6688,llevasen,like,1,45428.0,569.0,6.813989382420938e-41
6689,llevasen,my,1,45432.0,569.0,6.813989382420938e-41
6690,llevasen,number,1,45436.0,569.0,6.813989382420938e-41
6691,llevasen,oh,1,45438.0,569.0,6.813989382420938e-41
6692,llevasen,room,1,45435.0,569.0,6.813989382420938e-41
6693,llevasen,send,1,45431.0,569.0,6.813989382420938e-41
6694,llevasen,three,1,45439.0,569.0,6.813989382420938e-41
6695,llevasen,to,2,45432.0,569.0,0.0039658363864151
6696,llevasen,would,1,45427.0,569.0,6.813989382420938e-41
6697,llevasen,you,1,45429.0,569.0,6.813989382420938e-41
6698,lleve,bag,1,44301.0,555.0,2.505305739978992e-45
6699,lleve,bags,2,66140.5,807.5,2.505305739978992e-45
6700,lleve,carry,2,16715.5,216.5,0.2426988610602443
6701,lleve,four,1,47751.0,597.0,2.505305739978992e-45
6702,lleve,i,3,44177.333333333336,553.0,2.505305739978992e-45
6703,lleve,luggage,6,28949.5,366.5,2.505305739978992e-45
6704,lleve,my,8,40641.0,508.375,0.0028570189395456
6705,lleve,number,2,46724.5,584.5,2.505305739978992e-45
6706,lleve,one,1,47750.0,597.0,2.505305739978992e-45
6707,lleve,our,3,52165.333333333336,637.3333333333334,2.505305739978992e-45
6708,lleve,please,5,46804.4,583.0,2.505305739978992e-45
6709,lleve,room,6,51524.666666666664,638.1666666666666,2.505305739978992e-45
6710,lleve,send,7,45261.142857142855,562.2857142857143,0.7019494263752144
6711,lleve,seven,1,45702.0,572.0,2.505305739978992e-45
6712,lleve,six,1,47749.0,597.0,2.505305739978992e-45
6713,lleve,station,1,7715.0,107.0,5.748473694281973e-45
6714,lleve,the,3,30685.0,385.6666666666667,2.505305739978992e-45
6715,lleve,three,2,45703.5,572.0,2.505305739978992e-45
6716,lleve,to,10,44939.2,559.5,8.360992786145787e-10
6717,lleve,travel,2,50730.0,628.0,2.505305739978992e-45
6718,lleve,want,3,44178.333333333336,553.0,2.505305739978992e-45
6719,lleve,you,3,44179.333333333336,553.0,2.505305739978992e-45
6720,lleven,bag,1,18218.0,241.0,6.240644755657915e-45
6721,lleven,bags,1,63031.0,771.0,6.240644755657915e-45
6722,lleven,five,1,18222.0,241.0,6.240644755657915e-45
6723,lleven,luggage,1,2640.0,36.0,6.240644755657915e-45
6724,lleven,my,1,63030.0,771.0,6.240644755657915e-45
6725,lleven,nine,2,52738.5,651.5,6.240644755657915e-45
6726,lleven,number,3,41231.333333333336,514.6666666666666,6.240644755657915e-45
6727,lleven,oh,1,63035.0,771.0,6.240644755657915e-45
6728,lleven,our,4,16483.0,211.25,4.681760911277834e-11
6729,lleven,please,4,31582.25,395.0,6.240644755657915e-45
6730,lleven,room,4,31583.5,395.0,6.240644755657915e-45
6731,lleven,send,4,31579.0,395.0,0.9413515379432496
6732,lleven,seven,1,18224.0,241.0,6.240644755657915e-45
6733,lleven,six,1,42442.0,532.0,6.240644755657915e-45
6734,lleven,suitcases,1,42436.0,532.0,6.240644755657915e-45
6735,lleven,to,5,25793.2,323.2,7.653969195223498e-44
6736,lleven,travel,1,18217.0,241.0,6.240644755657915e-45
6737,lleven,two,3,41233.333333333336,514.6666666666666,6.240644755657915e-45
6738,lleven,want,1,2635.0,36.0,6.240644755657915e-45
6739,lleven,we,1,2634.0,36.0,6.240644755657915e-45
6740,lleven,you,1,2636.0,36.0,6.240644755657915e-45
6741,llopis,a,1,38014.0,478.0,3.2904817954559704e-44
6742,llopis,booked,1,38013.0,478.0,3.2904817954559704e-44
6743,llopis,for,1,38017.0,478.0,3.2904817954559704e-44
6744,llopis,have,1,38012.0,478.0,3.2904817954559704e-44
6745,llopis,llopis,1,38019.0,478.0,0.8845257088991186
6746,llopis,luis,1,38018.0,478.0,3.2904817954559704e-44
6747,llopis,room,1,38016.0,478.0,3.2904817954559704e-44
6748,llopis,single,1,38015.0,478.0,3.2904817954559704e-44
6749,llopis,we,1,38011.0,478.0,3.2904817954559704e-44
6750,llorens,a,1,48635.0,602.0,1.2988322757295371e-44
6751,llorens,booked,1,48634.0,602.0,1.2988322757295371e-44
6752,llorens,days,1,48641.0,602.0,1.2988322757295371e-44
6753,llorens,for,2,48640.5,602.0,1.2988322757295371e-44
6754,llorens,lidia,1,48643.0,602.0,0.3491435634189625
6755,llorens,llorens,1,48644.0,602.0,0.3491435634189625
6756,llorens,quiet,1,48636.0,602.0,1.2988322757295371e-44
6757,llorens,room,1,48638.0,602.0,1.2988322757295371e-44
6758,llorens,single,1,48637.0,602.0,1.2988322757295371e-44
6759,llorens,thirty,1,48640.0,602.0,1.54658685774318e-41
6760,llorens,we,1,48633.0,602.0,1.2988322757295371e-44
6761,llámeme,call,2,58129.5,712.0,0.3730927284005921
6762,llámeme,could,2,58127.5,712.0,0.2047343021933845
6763,llámeme,for,2,58132.5,712.0,5.1578886144577725e-45
6764,llámeme,me,2,58133.5,712.0,5.1578886144577725e-45
6765,llámeme,my,2,58130.5,712.0,3.6814320443377377e-10
6766,llámeme,please,2,58134.5,712.0,5.1578886144577725e-45
6767,llámeme,taxi,2,58131.5,712.0,5.1578886144577725e-45
6768,llámeme,you,2,58128.5,712.0,0.1837286634802323
6769,llámenos,a,1,78985.0,959.0,5.995514852169902e-45
6770,llámenos,call,2,64623.0,790.5,0.4336756176172509
6771,llámenos,could,2,64621.0,790.5,0.2531339905474887
6772,llámenos,eight,1,50270.0,622.0,5.995514852169902e-45
6773,llámenos,for,3,59841.0,734.3333333333334,5.995514852169902e-45
6774,llámenos,number,1,50267.0,622.0,5.995514852169902e-45
6775,llámenos,our,1,50263.0,622.0,5.995514852169902e-45
6776,llámenos,please,2,64631.0,790.5,5.995514852169902e-45
6777,llámenos,room,1,50266.0,622.0,5.995514852169902e-45
6778,llámenos,six,1,50269.0,622.0,5.995514852169902e-45
6779,llámenos,taxi,2,64625.0,790.5,5.995514852169902e-45
6780,llámenos,two,1,50268.0,622.0,5.995514852169902e-45
6781,llámenos,us,2,64630.0,790.5,5.995514852169902e-45
6782,llámenos,you,2,64622.0,790.5,0.0509371032870666
6783,lléveme,bags,1,62625.0,763.0,3.840037376575841e-45
6784,lléveme,luggage,2,42408.5,522.0,3.840037376575841e-45
6785,lléveme,my,5,45754.8,561.6,0.2846357936582124
6786,lléveme,please,2,40664.0,500.5,3.840037376575841e-45
6787,lléveme,room,2,40670.0,500.5,3.840037376575841e-45
6788,lléveme,send,4,55281.75,675.75,0.6140961579643508
6789,lléveme,station,1,77179.0,939.0,5.748473694281973e-45
6790,lléveme,suitcase,1,73693.0,896.0,3.840037376575841e-45
6791,lléveme,taxi,1,62628.0,763.0,3.840037376575841e-45
6792,lléveme,the,3,71166.66666666667,866.0,3.8400373765758406e-45
6793,lléveme,to,4,55284.75,675.75,3.840037376575841e-45
6794,llévennos,luggage,1,37243.0,463.0,3.549831443254345e-44
6795,llévennos,our,2,37243.5,463.0,3.549831443254345e-44
6796,llévennos,room,1,37246.0,463.0,3.549831443254345e-44
6797,llévennos,send,1,37241.0,463.0,0.9380179581854428
6798,llévennos,to,1,37244.0,463.0,3.549831443254345e-44
6799,llévenos,eight,1,29992.0,381.0,4.27589091037925e-44
6800,llévenos,luggage,1,29988.0,381.0,4.27589091037925e-44
6801,llévenos,number,1,29991.0,381.0,4.27589091037925e-44
6802,llévenos,our,1,29987.0,381.0,4.27589091037925e-44
6803,llévenos,please,1,29995.0,381.0,4.27589091037925e-44
6804,llévenos,room,1,29990.0,381.0,4.27589091037925e-44
6805,llévenos,send,1,29986.0,381.0,0.8369296202078415
6806,llévenos,six,1,29994.0,381.0,4.27589091037925e-44
6807,llévenos,to,1,29989.0,381.0,4.27589091037925e-44
6808,llévenos,two,1,29993.0,381.0,4.27589091037925e-44
6809,lobo,a,1,52904.0,651.0,1.283345442646782e-44
6810,lobo,booked,1,52903.0,651.0,1.283345442646782e-44
6811,lobo,first,1,52909.0,651.0,1.283345442646782e-44
6812,lobo,for,1,52910.0,651.0,1.283345442646782e-44
6813,lobo,have,1,52902.0,651.0,1.283345442646782e-44
6814,lobo,i,1,52901.0,651.0,1.283345442646782e-44
6815,lobo,lobo,1,52913.0,651.0,0.3449804946458595
6816,lobo,mr,1,52911.0,651.0,1.283345442646782e-44
6817,lobo,november,1,52907.0,651.0,1.283345442646782e-44
6818,lobo,room,1,52905.0,651.0,1.283345442646782e-44
6819,lobo,the,1,52908.0,651.0,1.283345442646782e-44
6820,lobo,until,1,52906.0,651.0,1.283345442646782e-44
6821,lobo,víctor,1,52912.0,651.0,0.3449804946458595
6822,los,all,8,40178.5,496.125,1.740370312222564e-45
6823,los,are,13,42508.53846153846,525.0,1.740370312222564e-45
6824,los,bill,8,37990.125,470.0,0.0024327633818595
6825,los,can,1,18615.0,247.0,1.740370312222564e-45
6826,los,down,3,33803.666666666664,423.3333333333333,0.0166181693380097
6827,los,expenses,3,18832.666666666668,239.66666666666666,5.935600197049151e-45
6828,los,extras,4,49187.5,605.25,0.3403673228704277
6829,los,i,4,47242.0,582.0,1.740370312222564e-45
6830,los,in,8,37988.125,470.0,1.2261711983057602e-08
6831,los,included,13,42511.153846153844,525.0,0.11859068214662861
6832,los,like,1,70741.0,858.0,1.740370312222564e-45
6833,los,luggage,7,30907.285714285714,384.57142857142856,0.0709711348256996
6834,los,mind,1,1082.0,12.0,1.740370312222564e-45
6835,los,my,7,38560.42857142857,473.42857142857144,0.0061690174588242
6836,los,number,2,35919.5,435.0,1.740370312222564e-45
6837,los,oh,1,1092.0,12.0,1.740370312222564e-45
6838,los,one,2,35921.0,435.0,1.740370312222564e-45
6839,los,our,2,15334.0,206.0,1.740370312222564e-45
6840,los,please,4,16983.0,223.25,1.740370312222564e-45
6841,los,room,7,30910.0,384.57142857142856,1.740370312222564e-45
6842,los,send,6,35874.666666666664,446.6666666666667,0.0107646425207071
6843,los,sending,1,1083.0,12.0,1.9012800747623612e-45
6844,los,taxes,6,49897.333333333336,614.1666666666666,0.5115981870300746
6845,los,the,11,33108.545454545456,413.45454545454544,0.4126311236325087
6846,los,three,1,1090.0,12.0,1.740370312222564e-45
6847,los,to,11,36849.0,456.3636363636364,0.00036325613000549997
6848,los,two,1,70752.0,858.0,1.740370312222564e-45
6849,los,up,3,35760.0,439.0,1.7426958710028902e-45
6850,los,want,3,39410.666666666664,490.0,1.740370312222564e-45
6851,los,would,2,35910.0,435.0,1.740370312222564e-45
6852,los,you,6,34779.0,431.1666666666667,1.740370312222564e-45
6853,luis,a,1,38005.0,478.0,3.2904817954559704e-44
6854,luis,booked,1,38004.0,478.0,3.2904817954559704e-44
